Review Number,Review Text,Store
15,"They have updated this supermarket made it bigger. It's clean easy to access. Just inside the door, you can get takeaway coffees etc very reasonable. There are children's trolleys there so it makes it a family affair. Fresh bread. All types of bread even gluten-free",Lidl
16,As someone else said the place is limited stock wise due to its size. Can be awkward to get around the place as soon as it’s half busy,Lidl
17,"Great shop, good deals, good prices, good selection, good parking,  friendly atmosphere.    Worth a visit.",Lidl
18,"Fresh bread at the bakery. Great selection of breads, buns & cookies. They have a coffee machine too. One of the larger Lidl stores. Which means a larger selection of the product I want. It's a very busy store so expect queues. Plenty of staff to cope with the demand.",Lidl
19,It's got everything and if they are expanding so many new sectors I also love the changing stock too it moves with the season you find yourself picking up everything. Love the flowers and bakery. It is so many shops in one and the price is great,Lidl
20,Why is there no self service tills have to queue for 10 minutes for 1 thing every single time you go in,Lidl
21,Fine. To me bit like Tesco express. Don't have all the things every week which is frustrating. Staff are lovely. Set up of shop 👎 just middle isles are messy when looking. …,Lidl
22,I so far have generally positive experience about my shopping experience here. The products are quite nice. The rating is for frozen chicken wings (mild spicy). I normally buy spicy chicken wings and they have been ok. This chicken wasn't cooked well and was cooked only on the exterior. The interior was undercooked and quite raw. Hope the store raise the issue with the Lidl quality control dep.,Lidl
23,All staff friendly and patient with elderly. The manager Steven excellent at his job . He has the   perfect manner and obviously has great staff quality a good balance . And acknowledge ever customer.,Lidl
24,"Has Gone DOWN Quite POORLY in Standard already and a EXTREMELY RUDE IGNORANT BLONDE FEMALE MANAGER IN HER THIRTIES,  not Helpful or Polite in anyway.. Horrible customer service wont be back.",Lidl
25,"Lidl’s popularity will be it’s downfall. Time and time again I’ve gone into numerous stores to pickup some bits to make a dinner. Around 7pm usually, always to find all the veg is sold out, and I have to take a trip to Tesco. Why are your shelves always bare? I understand of course people buy stuff and you need to restock, my problem is theres no restock happening during the day because the staff is constantly jumping from till to shelve stocking back to till for the entire day. You need to assign someone to restock throughout the day, and enough people to manage the till. Thanks..! 😴",Lidl
26,"Two tills open, forty people waiting, had to go past twenty other people to ask sour a faced checkout girl to call some of her colleagues to open more tills. Are management even aware of this sort of thing, if they are and find it acceptable they should be replaced and retrained. Spent nearly half an hour in there to get two crossiants.",Lidl
27,"Reasonable prices, friendly staff. With the exception of a few ingredients (e.g. fresh yeast, specific types of tea) we do most of our shopping here. Long opening hours are a bonus.",Lidl
28,"Good stores, but, checkouts are always closed, and queues are very likely, even when not busy. Worse when your getting 3 or 4 items. Big letdown. They spend more time opening and closing checkouts",Lidl
29,"Lots of Polish staff. Friendly and helpful. Parking is mostly occupied on weekends and often best offers are bought by Saturday 1PM (especially wine and beer with discount). Particularly empty shelves on rainy weekends, but I could say that about any Irish supermarket I guess. Next to the shop (to the left like 100mt) there is a children playground with swings and climbing frames (for kids to wait)",Lidl
30,"Management treats staff very bad!
The management is very rude, there are nobody to communicate issues with except area managers and they just dont care, they fob you off and become defensive when you communicate about issues you may have.
It can be very belittling towards younger or quieter people almost as far as bullying i would say...no future for anyone with a desire to earn enough money to get a mortgage etc.",Lidl
31,"Selection of items is so poor that it is even annoying. They have a lot different types of junk food and bare selection of normal food. No organic eggs, their wholemeal bread is impossible to eat. Fruits and vegetables are good quality at least. Tip for store manager: get rid of those 3 lanes of junk food and maybe consider to stock something that does not cause cancer.",Lidl
32,"Rude staff, asked for manager(James) and was told he wasn't there even though he was because I seen him. I demanded to talk to him and when he came out he really didn't care what I was saying. I was calm and descriptive and no matter what I said it went over his head. I was embarrassed shopping here and they honestly didn't care. I do my weekly shopping here and was at least expecting a response from management when I informed him how rude his employee was. I won't be returning.",Lidl
33,"It's a poky little local Lidl. Selection significantly smaller than other branches and tends to be in disarray with stuff strewn around the place. Very hard to manoeuvre the large trolleys around the small shop. Queues tend to be long because most of the time only 2 or max 3 tills are open. It's best for picking up a few small bits and pieces, not doing a huge shopping trip.",Lidl
34,"While a local staple, the area around it and the population have grown, as well as it's popularity, while the shop's small-ish size means the interior is smaller than newer Lidl and the queues can be quite long. However these are the only complaints I have, and the staff and store are reliable and clean. Friendly manners, too.",Lidl
35,"Tuesday night is Autism night here ,low lights and quiet atmosphere.great refurbishment on the store plenty of space ,much brighter and aerier  great new layout.lots of new items in store ,Helpful friendly 😀 staff. …",Lidl
36,"Would have been five star but bought a dungarees that was poorly made and I my debit card was also stolen in a lid store. Apart from it, the store offers amazing quality on an affordable price. Always look out for their special buy. Good store to buy your grocery",Lidl
37,Great shop.  Fabulous affordable bakery/ breads/pastries.  Well laid out with lots of choices in cold meats/ fish/poultry.  The same in their fresh foods.  Great value. .,Lidl
38,"What can you say about Lidl? ""Does exactly what it says on the tin!"" Stocked mostly with unknown brands, prices are typically half of what you'd pay in some mainstream supermarkets. But there's no compromise on product quality. Ketchup still tastes good if it's not Heinz. Products are stacked on shelves in their original boxes from the wholesaler. Hap hazard from week to week whether a product is in stock or not. And then there's always the ""gadget isles"". Treat yourself to a new angle grinder, or set of axle stands, dumbbells, his and hers hiking pants or even a compressor....... for those of you who remember The Generation Game..... ""Let's see what's on the conveyor belt this week""...... And every so often, conveyor belts themselves will be on sale!",Lidl
39,"Shopping in Lidl because I don't have any other option nearby, very limited catalog of products. I went to Dunnes recently and enjoyed very much picking my favs among the many options available. Lidl is not as cheap as it looks like. It's a very useful supermarket for grabbing things on the go. Reasonable quality. The worse: cashier area has no space for the client to gather the products after paying them so you have to quickly get it all in your bag or trolley if you don't want to mess it up. I hate this. Pros: workers are usually very kind.",Lidl
40,They have the perfect lean mince. Fab for home made burgers Sheppards pie and much more . Tastes like pure steak. I wouldn't buy it anywhere else ... amazing .,Lidl
41,This Lidl is recently renovated and is larger than a typical store. I do a weekly shop for 6 and can pretty much get all I need under one roof. Fine big carpark and there's a chemist as part of the complex. Helpful?  Please Like.,Lidl
42,Really bad customer service experience this morning. Cashier walked away from till as we arrived without saying anything.. eventually arrived back and never even apologised for leaving. Scanned groceries without a word or a smile and never even made eye contact throughout. Didn't even say how much the bill was ... not an ounce of personal contact in the whole transaction. Couldn't say rude as there was no interaction but if it was a machine I was dealing with I probably would have left less dissapointed. Not the service I am used to from lidl.,Lidl
43,Bargains can be found on regular items and they get various unusual items as a once off that vary each week. Not as much choice if you're vegan or vegetarian.,Lidl
44,"One till open, 3 closed. that's the norm here. I come for the toiletries and kitchen stuff coffee, tea bags and anything else I need will be cheaper than the usual supermarket's. decent prices make it worthwhile",Lidl
45,"Best Lidl in Ireland. The staff are always nice and friendly, which is a welcome surprise in a country with generally terrible customer service.

Also, it might be a smaller Lidl, but always seems to be well stocked, well organised and tidy.",Lidl
46,"Hi,

I was shopping in the Baldoyle store today, 27th July at 3pm which is the store I shop at least twice a week.

However today a new security guard in store decided to follow me up and down the lanes while I did my shopping.  He repeatedly looked into my basket as he passed by me and stood beside me as I gathered items from the shelves and placed into my shopping basket.

I found it very intimidating and I am really considering shopping elsewhere after this incident.

I never experienced this before, in this shop or any other shop so I would like to know what the reasoning is for this over the top approach?

I understand they have a job to do but surely nearly escorting a customer and standing beside them in every lane watching them and what’s in their basket is very extreme?

As I made my way to the check out he stood there watching me until I paid for my shopping and proceeded to leave the shop he finally went back to doing his job!",Lidl
47,"One of the largest Lidl store I've seen. Everything is brand new after recent refurbishment, and there is few extra things like coffee/ tea machine. Free carpark with very wide parking spots.",Lidl
48,"I shop here at least once a week, always great value.
And now with the shop having been renovated it's so much better",Lidl
49,"Nicely laid out Lidl, recently done up. Avoid at all costs during the BBQ season due to many many many Dubliner flocking to Marley park with their little darlings.

Generally well stocked and pleasant staff.",Lidl
50,"Very cheap, looks like every other lidil/aldi and is in a good location. It has a large selection of fresh fruits and vegetables for quite low prices. When you walk into the building it has a large number of different foods starting with the vegetables and fruits, then it leads on to the frozen Sections at the back of the shop, the next row has lots of sweet and unhealthy foods then there is the isle for toiletries and after that there is the section for wine and alcohol. There is also a large section for every day appliances that very greatly from shower heads to cooking trays they have a lot.",Lidl
51,"Pretty similar to most Lidl stores, with same familiar layout. Has a good range of fresh and frozen stock, plus the middle aisle.",Lidl
52,"Love this spacious Lidl located next to Marlay park. Its huge with plenty of choice for produce. They have freshly baked goods instore, coffee machines. I have always great choice if fresh vegetables,fruits,meat,fish. They have household items. Due to summer approaching latest they had outdoor furniture,gardening stuff.",Lidl
53,"Lidl in Marley, Rathfarnham was good. Plenty of accessible parking, even though looking at the signage I initially turned down the wrong road to access it. Large car park is entranced by a small entrance that seems to belong to a small Centra. Whatever, the Lidl was as good as any of them, nice modern shop, good stock etc....",Lidl
54,Excellent job on the revamped store. Very well run  and the staff are great.,Lidl
55,"Medium sized. You would get most of the usual grocery items. However, in my experience, I have found certain fruits and vegetables to be out of stock too often. Just coincidence?!",Lidl
56,It was my first class this morning.  Enjoy every second of it.  Great care given by the instructor.  Looking forward to my Thursday class.,Lidl
57,"2021: Lidl Baldoyle just finished a several-month revamp Dec 2021 and is now much bigger with the full range of food and middle aisle items. The new bakery is top notch.

2017: Cheap supermarket but due to its medium size it doesn't have the full range of products of a large Lidl",Lidl
58,"Got a bargain today lads...kettle BBQ for €7.99....priceless.
Sun is coming this weekend as well...so I'm planning a head for a good BBQ weekend!!",Lidl
59,Dreadful .... aisles very narrow. Store is dirty and unkept looking in fact filthy . Definitely won't go back ...Portmarnock store spotless .So now have to drive further distance if I want to shop in Lidl,Lidl
60,"A fine shopping place with a big refurb completed. Great selection of stock, polite and efficient staff and good parking.  Good value.",Lidl
61,Exceptional customer service. Great selection. Thank you to the helpful staff especially the store Security Professionals.,Lidl
62,"Personnel is always nice, prices are classic as in every Lidl but the store space is a bit older so it doesn't look the nicest. Other than that everything is more than good 😄 …",Lidl
63,The staff are so friendly in the Baldoyle store. Lidl stocks mainly quality food at cheaper prices. I love the 49c specials. Fruit and vegetables are good quality. Worth a shopping trip,Lidl
64,Have just returned from visit and shopping in Lldls Grange Road Rathfarnham and could not speak more highly of the young man who dealt with me at the checkout.  Unfortunately I do not know his name but sounded Italian and about 19  to 21 perhaps. He was so efficient charming and excellent at his job. Muriel Powell,Lidl
65,It has a good range of products. Staff are very friendly and helpful. And the prices are very low. Also it has a decent car park area.,Lidl
66,"Need signage for product on ceilings hanging down denoting what in the aisles. Eg   dairy, frozen foods, etc Very confusing still even with new shop referb. Also alwYs more than one till open needed. Seems to be always one when i shop.",Lidl
67,My shopping I do always in Lidl Ireland I  happy with service and helpfulness and there politeness and the satisfaction of reasonable prices. Thank You Staff at lidl.,Lidl
68,Always get what I want for a reasonable price but you take your life in your hands when you are parking!  No system in place so it's an absolute free for all.,Lidl
69,"It's a good store with too much business.This leads to frequent out of stocks which,is very frustrating and means one has to go elsewhere to complete the shop. No doubt when the new store opens in Portmarnock later in the year this will help the problem",Lidl
70,"Standard Lidl, not as big as others.",Lidl
71,Nothing in stock as per usual and that 1 staff member that does evening is rude and has no patience,Lidl
72,"Old facility, most of the time things out of stock, weekend deals(wine and beer) often gone before 1 pm, queues pretty often as well... I think that is worse Lidl shop in North Dublin!",Lidl
73,"Good prices, great variety and helpful staff. Can be a bit tricky to get out of the car park sometimes.",Lidl
74,"Excellent Staff very helpful .All stall are extremely help and are very polite and diligent
One staff member in Baldoyle store called Stephen extremely kind and eager to help always very busy",Lidl
75,"Its lidl what can I say where else can you get milk,bread,tea,eggs a welders mask and a few Sds drill bits for less than 25 euros. Queues were grand getting in staff very helpful and friendly",Lidl
76,staff are amazing here. very friendly and hard working. Just under staffed and shop is vrry cold.,Lidl
77,"I do most of my shopping in Lidl but have found recently that quality of oranges is very poor. From a bunch of 5, one will be unusable.",Lidl
78,Spaces store with ever expanding range of new products. Probably the best supermarket around the area. Excellent shopping experience and of course great value for money!,Lidl
79,Miserable place to be honest. Staff talking in their own language to each other.  Lots of que jumping when new till opens.,Lidl
80,Beautiful new shop but they seem to have stock issues  with certain products,Lidl
81,"Just an average Lidl. No special frills here. Cheap stuff like all Lidls. Staff is average just like all Lidls. Parking lot is has always been a nightmare, so good luck with that.",Lidl
82,"it is a fact that if LIDL and ALDI never came to Ireland we would still spend an average 150/200 euro weekly shopping
They literally changed the game plan of supermarkets to our benefit and LIDL grange Road has an excellent staff",Lidl
83,"This Lidl is the nearest shop to me and what a waste of space and waste of my valuable time shopping here, they never have any of the products I  wish to purchase. The labels are there ....just empty space, my stress levels rise and when I  ask .....anymore in stock .....no, not till tomorrow, I will ge going elsewhere from now on. I can not wait for the Aldi to open in Bayside, superior every time.......so no ....I don't rate this shop!",Lidl
84,Excellent very clean and well stocked store staff were very friendly helpful and courteous will definitely return,Lidl
85,The prices are cheap but the fruit never lasts past a day or two and it's missing a lot of key items. Also it's the only place where they put the price above the items instead of below it and it's really confusing.,Lidl
86,"One of the smaller stores.  Carries great selection of fresh fruit and veg, meat and fish, fresh baked goods also good.  But don't rely on finding everything",Lidl
87,Lidl was very disappointing today  ...u walk in and there is this smell of rubbish bins which I now realise was rotting food as I came  across rotten mushrooms rotten strawberries which are left on the shelves to be sold ....disgusting....no where to park ...no bags to but only freezer bags to pack my groceries so I will not be retuning here again. It's not all lidls as I know nutgrove and Ballycullen are not like this at all! You need to get your shop sorted out or you will not have alot of satisfied customers!,Lidl
88,"Great shop, great prices and the staff are lovely and helpful no matter what time if the day you visit love this store",Lidl
89,"the new remake and move i dont see the point. the shop is smaller or seems that way cause some isles are smaller, the pet food isle is so much smaller. it was better before they moved the store.  seriously what the heck was the point of this move?",Lidl
90,"Fantastic revamp job, and the ostrich meat you stocked over Christmas was a pure delicious 😋 …",Lidl
91,Bigger than average Lidl with bakery fresh bread. Good space inside. Big selection of groceries. Ground level car park. Near Marlay park.,Lidl
92,"Standard busy Lidl, nice and spacious too. Would be nice if there were bike racks near the entrance however.",Lidl
93,Good for the area. Store much better since capex. Staff lovely.,Lidl
94,This Lidl in my opinion is better than the Lidl in portmarnock since they refurbished it and also better than Aldi in Bayside. Always well stocked too!,Lidl
95,It's one of smallest branches so special offers sell out quickly.but. Staff are v friendly and helpful,Lidl
96,"Lidl's shops are all the same,  some bigger than others.  The prices and value don't vary. So you usually find what you're looking for. Where ever you are.  Comforting  !!",Lidl
97,terrible experience. the store is big and well equiped - this is it. the staff has no idea about their job and are not prepared to work.,Lidl
98,"jst called from 9.15pm to 9.30pm to 3 Lidls, Baldoyle, Coolock, Artane to find them all CLOSED. Why is it 10pm closing time on Lidls web!! Very annoyed.",Lidl
99,Shop is very small with pillars in the middle of most aisles. Usually quite a busy shop though which means there is nearly always queues at the tills,Lidl
100,Same as most other stores helpful staff good stock of items but sometimes hard to get parking!,Lidl
101,"One word for this particular Lidl is grim. Stock is cramped, disorganised and just plain messy.  Pity as the prices are good but not inclined to want to visit too regularly.",Lidl
102,"I find it good for shopping, sometimes they don't open enough tills, and if your in a hurry we'll that's sad.",Lidl
103,"Good place to shop, especially if you shop early in the day. After 5pm there isn't much left (especially the fresh veggies and fruits don't get restocked)",Lidl
104,"Well stocked up, loads of parking spaces, doing my weekly shop there, no complains!",Lidl
105,"Lidl, nice, always follow me around the shop for some reason as if I'm going to shoot up the shop so if u want to be follwrd around don't come here. Anyways I go their alot and its very Very cheap 60 cent for a cookie and 40 cent for a drink yum",Lidl
106,Smaller size Lidl which has improved last year in terms of layout and product offering. Plans to expand have been in the works for years but never seem to get off the ground...,Lidl
107,Handy and cheaper tho not crazy about their fruit and veg section. Some interesting weekly specials at times tho.,Lidl
108,Hate this shop so depressing and you never know if they going to have the things you need to get. It's hit and miss plus the queing takes so long then you are so rushed at till.,Lidl
109,"A groscey shop,where everything is clustered together, value for might be good! But how long are you willing to wait at checkout que?",Lidl
110,"Great value. Friendly helpful staff.
Loses a star for being unable to maintain stock of basic items.",Lidl
111,Fruit and veg are generally rotten or have a day or two before going bad so make sure to check. No matter what day of the week is they are generally understocked on common products.,Lidl
112,"Free EV charging. Free parking. Larger better selection than most, and nice staff.",Lidl
113,"One of the managers was very helpful, Andrew I think his name was. Great deals n healthy eating items.",Lidl
114,"Only one shop in that area so has to be good, no improvements over the years, no cash back, leak of supplies especially fresh bread, just shop.",Lidl
115,"Really good store, very nice shopping experience since its recent revamp. Friendly staff too.",Lidl
116,"Just love LiDL.
Very good quality and low prices.

I will not mind to work for them in the near future.

Who knows.

Josep",Lidl
117,"Very rude staff. They would through the groceries on you if they could. Not saying hello or goodbye, thank you only in your dreams.",Lidl
118,"Great service, not rushed. Fab selection, good prices, clean and friendly staff",Lidl
119,Always a good place to find bits for house you didn't need. Could do with more food and less of snacks,Lidl
120,"Good, always a good place to get good deals. i love how they keep updated with seasonal stuff.",Lidl
121,Amazing well laid out and very welcoming staff very friendly and helpful,Lidl
122,Very friendly and helpful staff.  Opens late and food of a great quality.,Lidl
123,"This is a beautiful shop. Wide isles ,a great bakery and lots of interesting items all well priced.",Lidl
124,V good. Just wish they wouldn't pile your shopping at you at the till,Lidl
125,Every thing is so fresh and good valu staff are very friendly also plenty of parking,Lidl
126,Not to impress had a Trolley full of groceries tonite in Baldoyle and got to the checkout and not one shopping bag in the shop what if I didn't have a car not good enough and the girl at the checkout didn't seem to care either 😏 …,Lidl
127,Good quality at reasonable prices. Highly recommended.,Lidl
128,"Only problem was turning right on the exit, it took ages at 8PM on Thursday and rain.
Excellent quality, prices and choices.",Lidl
129,I didnt realise how much Supervalu was costing us until i went to Lidl. The price differences are huge. Straws in supervalu €6. In Lidl 99c.,Lidl
130,"Excellent store. Wide aisles, a pleasure to shop. Staff very courteous.",Lidl
131,Excellent place to shop..multi choice options and great prices AND service with a smile,Lidl
132,Very spacious market with plenty of choice and well organised to move around. Plenty of parking space as well,Lidl
133,A very good store.,Lidl
134,Well-stocked store and the staff are helpful. They just need to man more checkouts.,Lidl
135,"Lidl is OK. Fair selection, some good value, sometimes very busy tills. I go because there is no SuperValu near my house 😶 …",Lidl
136,They never open in time...,Lidl
137,"Great prices in this shop, staff are nice as well. Nothing negative to say.",Lidl
138,Best stocked Lidl l have shopped in.Huge improvement since it was done up...nice atmosphere and very nice staff.,Lidl
139,"Much better than the woodstown Lidl! More stock, nicer environment. Quickest cashier in the world.",Lidl
140,"Very cramped store, not great shopping experience but does have friendly staff",Lidl
141,"Handy for Baldoyle, but it's small and not as well stocked as other larger Lidls. Staff are friendly and helpful",Lidl
142,Nice and clean but there should be more staff to help customers,Lidl
143,"One question !! . Y are all your apples from Italy,  considering all the apples that are grow in Ireland.  It couldn't be cheaper to import them , all the way from Italy",Lidl
144,I love the Lidl on Grange Road...everything is super fresh but the round lettuce is so small comparing to Tesco one.,Lidl
145,"Great store, great choice, always many interesting offers and deals of the day",Lidl
146,Brand new facelift and always well stocked! Love the ski sale!,Lidl
147,Really great shop with a great selection and great prices. Steak here is pretty amazing,Lidl
148,Nice clean store with friendly staff and great selection of food.,Lidl
149,Need more staff during busy times. Not many checkouts open and ques blocking the isles.,Lidl
150,"Great value as usual, weekend specials are always good value",Lidl
151,Great store but too mch plastic packaging especially on fruit+veg,Lidl
152,Ohhh me thinks the prices have creeped up lately. Careful now!!,Lidl
153,Free and easy parking right in front of Lidl. Bright and open shop with a very good selection.,Lidl
154,"Fairly standard, cheap supermarket. Very good bread (even though their stocks of these seem to be small).",Lidl
155,The new shop is stunning bright and great staff great shop,Lidl
156,Very good store.I always get my lunch here.,Lidl
157,"I wish there was coffee machine in every Lidl like in these store-  lovely machiatto , hot chocolate, americano only 1 💶 . …",Lidl
158,"after 21.00 all the shelfs almost empty,not much stuff left there,but thats the same almost every each Lidl",Lidl
159,Wonderful pity they don't have a quick check out till though.,Lidl
160,No express c/out....only 2 items and had to stay in queue of full trollies...very irritating...also getting dearer,Lidl
161,I bought cookies for end of year in school for the whole class. Told off by manager for buying too many cookies - 'not leaving enough for everyone else',Lidl
162,Excellent shop with everything my family needs at remarkable prices,Lidl
163,No sure about this one  shop too small staff always  packing  so hard to get  to shelves  only go for special offers,Lidl
164,Great shop nice staff very helpful and kind and cheap would advise people do go shopping  to any Lidl in Ireland.,Lidl
165,"Very good, just need to use less plastic packaging.",Lidl
166,I was able to look for things easily now that the store was more appealing,Lidl
167,"Good cheap quick store,and they have a very good customer service 👍 …",Lidl
168,"They open later that 8am, not useful for a quick shopping before work 👎 …",Lidl
169,Often missing items. Staff is very friendly and prices are great,Lidl
170,Love this shop. The staff are really nice up here.,Lidl
171,Love going down as you can some great deals,Lidl
172,"Not a shop I would recommend, cheap goods you get what you pay for. Some good bargains in clothes etc",Lidl
173,Has recently been revamped and now looks much more upmarket and it now also has larger baskets which can be wheeled.,Lidl
174,Great prices and location.  Parking lot can get a bit mad.,Lidl
175,Not a great selection but what they have is good and price favorable,Lidl
176,Too much product in too small a space. Always pallets in the aisles blocking the way. Never enough checkouts open.,Lidl
177,"Good varieties of products, good deals every week something new",Lidl
178,Store has re-opened and is much larger with a full range of goods on the opening day.,Lidl
179,Good place for shopping but much smaller than other lidls,Lidl
180,"Clean, well stocked, reasonable value, friendly staff",Lidl
181,Great store to visit for all your shopping needs,Lidl
182,Easy to park & good value shopping with interesting things to buy,Lidl
183,Always clean and well stocked. This lidl is a no thrills no frills store with clean floors.,Lidl
184,"Much better after the renovations!
Well done.",Lidl
185,"Good stuff, good price. Their cookies are really nice.",Lidl
186,"Visited this shop on 07/12/18. SHOCKED!!!CAUTION!!! Very rude personnel, big guy at the till just beside exit door.",Lidl
187,Not for an elderly shopper or a young mother needing assistance but great value,Lidl
188,"Great staff, wonderful food and tools and amazing prices!",Lidl
189,Nice staff ; fast serving; got everything what I needed .,Lidl
190,"Good produce,and not too expensive.",Lidl
191,Good Lidi store. Well lsid out and stocked. Plesant staff. Ample car parking,Lidl
192,"Friendly staff, good value for money and a pleasant experience",Lidl
193,Excellent they have an array of everything you need to eat and more.,Lidl
194,"It's Lidl, so you should know what you're getting here. It's a small one, but the staff are extremely friendly and helpful.",Lidl
195,Lidl very reasonable  Staff  very helpful Flowers  plants lovely most of the food nice,Lidl
196,The cashier did not wait for my purchase and literally threw another customer's purchase into it.,Lidl
197,Good central store but cheap alcohol a turn off,Lidl
198,Great selection of produce staff helpful  parking not great,Lidl
199,Nice and big store with loads of parking spaces,Lidl
200,How was Lidl. Not the shop to go to it you are in a hurry. Several times I have had to put my shopping back. Slow and not enough people at the cash tills. Get more cashiers.,Lidl
201,Beautiful shop and brilliant pleasent staff,Lidl
202,Smaller than other Lidls. Parking is good. Not so crowded,Lidl
203,Cheaper than other Lidl shops. Friendly staff and good quality of products,Lidl
204,Horrible shop. Has half of the stock most other Lidll's have. Only ever one till open with massive ques. Looks like its belongs in Soviet Russia.,Lidl
205,I do my weekly shop in Lidl. I like the quality of the food and the prices are hard to beat,Lidl
206,"Everything in d same place, as all lidls. Competitive prices. Quick checkout.",Lidl
207,Very helpful Manager who looked after when returning some out of date cheese. Thank you very much.,Lidl
208,It was just barely tolerable.  Heaving with unruly children!  Found what I needed and exited as quickly as possible,Lidl
209,"Same familiar Lidl layout, great value range of products and pleasant service.",Lidl
210,Nice and easy shop. Always clean and tide.,Lidl
211,"Worst Lidl in the country. Dirty, disorganized, goods without price tags.",Lidl
212,Lidl is Lidl is Lidl but this one seems to have a large bakery than most and that's always a good thing!,Lidl
213,Great value and stock. Excellent plant selections,Lidl
214,Feels much bigger and tidy than it used to.,Lidl
215,fine for pooping in and out for few bits staff nice and friendly . .dated looking as are all lidl,Lidl
216,Very surprised at the range of products great choices,Lidl
217,"Reasonable prices, friendly staff and long opening hours are a bonus.",Lidl
218,"Nice open, airy store with plenty of good value choice.",Lidl
219,Not expensive and well worth shopping there,Lidl
220,"Great place, lots of products at excellent prices.",Lidl
221,"Lidl is a great place to shop. The staff are very friendly, helpful and efficient",Lidl
222,Small but packed full of aisles.Great breads.,Lidl
223,Special offer on wine gone within 5 minutes.,Lidl
224,"Great shop, good price and helpful staffs.",Lidl
225,A lot of unattended packaging makes navigating with a trolley difficult in a store with space already restricted by structural pillars.,Lidl
226,Great place Staff are really nice.,Lidl
227,"Updated, large and bright store. Same good value.",Lidl
228,Some veg is kinda past its sell by date but the will allow returns with very lidl hassle,Lidl
229,"I was assaulted and been rude to by one of the attendant, he called me a madman, threatens to fight me, you can check the video clips of the store for verification",Lidl
230,Much more organized than other LiDL I went to.,Lidl
231,Staff are lovely always have a smile on and very friendly,Lidl
232,"Excellent prices, our go-to weekly shop.",Lidl
233,Uhh it's ok not of you want a quick shop my rating 5/10,Lidl
234,This morning store well stocked and shop tidy.,Lidl
235,"Great too to the redone store. As lidls go, it's quite fancy",Lidl
236,"Let down. There is no fresh bread baked
Very little fresh produce.",Lidl
237,Very reasonable  prices good selection of goods    and  good   diy  offers,Lidl
238,"Have got to love Lidl,has everything &so much cheaper, So a win win !!!!",Lidl
239,Incompetent workers few times I had items with discount stickers but they never apply the discount,Lidl
240,staff is not friendly he accused me of stealing and kicked me out,Lidl
241,Friendly staff and a great range of products.,Lidl
242,Great value for money easy to find everything,Lidl
243,Great store staff really friendly and helpful,Lidl
244,"Well stocked, staff very helpful.",Lidl
245,Staff are friendly but the aisles are to narrow pallets of food left in most aisles,Lidl
246,"Excellent service, value and promptly in and out.",Lidl
247,Parking food great want more staff on the tills,Lidl
248,Great place to shop staff very helpful,Lidl
249,Store looking great after been refurbished,Lidl
250,The staff are brilliant. Always friendly and helpful.,Lidl
251,"Check-out at till take so long ,only 1 or 2 till open for Check-out",Lidl
252,All things at cheaper price than other stores like tesco,Lidl
253,"Nice place, met my girlfriend there",Lidl
254,nice shope staff not very helpful,Lidl
255,Very cheap price and easy to find stuff,Lidl
256,Isles too narrow the premises is a bit cluttered for social distancing I would use a different lidl if possible,Lidl
257,It's got everything you need at a cheap price..,Lidl
258,Great prices and the tellers always say Hi,Lidl
259,Very good as always. Pleasant shop assistants.,Lidl
260,Cheap and not very cheerful. Car park being renovated.,Lidl
261,They have apparently everything  at very affordable prices,Lidl
262,Very rude staff...hate the whole ear piece .you never know if they are talking to you or each other,Lidl
263,"cheap, fresh, wide variety of food products.
my favorite store in Dublin!",Lidl
264,A lot of different stuff than others lidls 👍 …,Lidl
265,Lidl was good. Nice and quiet browse around the place.,Lidl
266,Cute kids trollies,Lidl
267,Newly upgraded to new style store Great!,Lidl
268,I dont know why but a man started asking me for money and he give me grass,Lidl
269,Love the shop great value and food,Lidl
270,lovely place to be at reasonable prices.,Lidl
271,Don't like that shop it's like a library all the  staff know how to say is hello and thank you,Lidl
272,It's no only the best Lidl experience but the best supermarket experience,Lidl
273,Very nice store very help full,Lidl
274,"Great shop, good value.",Lidl
275,"Excellent food and drink, value for money.",Lidl
276,Great value for all grocery needs.,Lidl
277,Good selection of products and friendly staff,Lidl
278,Super cool.  Very nice staff,Lidl
279,Check out didn't offered greeting No Thank you:(,Lidl
280,Can't be beaten on quality and value for money.,Lidl
281,Lovely new store bright and airy,Lidl
282,The shelves  were  very  bare not  the  best  visit I have had,Lidl
283,Great freshly baked cookies everyday!,Lidl
284,Almost everything I need daily. You can even do lotto at the till,Lidl
285,5 stars after the renovation,Lidl
286,Fantastic as usual staff so helpful,Lidl
287,Good shop for your daily groceries,Lidl
288,Cheap and fresh groceries shopping. Free parking.,Lidl
289,In this emergency it was the only one who 'restocked quickly,Lidl
290,Great spot plenty parking spaces,Lidl
291,all good things to shop for good deals,Lidl
292,"Good experience, limited range of brands..",Lidl
293,Small LIDL but well stocked with friendly staff,Lidl
294,"This is one of the larger shops in Dublin, located across from Marley Park, free parking too",Lidl
295,8/8 ign 45 cent pack of winegums fam. Thats madness,Lidl
296,Very cost effective and great quality product,Lidl
297,Good value. Helpful staff.,Lidl
298,Love browsing all the weekly offers,Lidl
299,Great store in every way,Lidl
300,"Refurbished shop is good,  larger range of goods.",Lidl
301,Get there early. Very popular branch,Lidl
302,"Efficient staff.,good variety  of products",Lidl
303,Great prices fresh stock,Lidl
