Review Number,Review Text,Store
330,Very good service,Aldi
331,"Just as aldi, but close to my place.",Aldi
332,Everything you need,Aldi
333,Good place to shop,Aldi
334,Great service on the day⭐⭐⭐⭐,Aldi
335,Nice place for shopping,Aldi
336,Good beer selection,Aldi
337,Good,Aldi
338,Bargain prices all round,Aldi
339,Best new shop in Dublin.,Aldi
340,Great local shop,Aldi
341,great parking facility,Aldi
342,Fruits to expensive and poor quality,Aldi
343,Great place to shop,Aldi
344,ALL D's,Aldi
345,Cheap and they have everything,Aldi
346,Good nice people,Aldi
347,Always good,Aldi
348,Just to buy bread and others,Aldi
349,Great for food,Aldi
350,Friendly and happy to help,Aldi
351,Aldi is always ok,Aldi
352,Quiet early in the day,Aldi
353,bad customer service,Aldi
354,Gone so expensive recently,Aldi
355,Its an aldi quite big,Aldi
356,Easy and Quick for shopping,Aldi
357,in. My.  hose,Aldi
358,Very friendly staff,Aldi
359,Good parking,Aldi
360,Great service,Aldi
361,Always has what you need,Aldi
362,Queuing system is terrible,Aldi
363,Good store!,Aldi
364,Excellent price,Aldi
365,Nice shop,Aldi
366,Best shop,Aldi
367,Great overall.,Aldi
368,Good value!,Aldi
369,I like the 49c deals,Aldi
370,Good 😊 …,Aldi
371,Love it.,Aldi
372,Handy little Aldi.,Aldi
373,Great products,Aldi
374,Good for households goods,Aldi
375,Just love it,Aldi
376,God price,Aldi
377,Its Aldi!,Aldi
378,Good value,Aldi
379,Lots of health foods!,Aldi
380,OK place,Aldi
381,As always  No 1,Aldi
382,Very good service,Aldi
383,Good service,Aldi
384,Great bargains,Aldi
385,Cheap and cheerful,Aldi
386,Excellent service,Aldi
387,Helpfull Staff,Aldi
388,Staff lively,Aldi
389,Good  places,Aldi
390,Best market.,Aldi
391,Ok.,Aldi
392,Good stuff,Aldi
393,Value for money,Aldi
394,Nice stuff,Aldi
395,I'm trying it.,Aldi
396,cheap... cheaper... cheapest...,Aldi
397,Love it,Aldi
398,Great,Aldi
399,Nice,Aldi
400,Good shop,Aldi
401,Cheap for shopping,Aldi
402,"Good old Aldi,",Aldi
403,Helpful staff,Aldi
404,great store,Aldi
405,Cheap place,Aldi
406,It sells food,Aldi
407,Brilliant,Aldi
408,Good,Aldi
409,Cheap Groceries!,Aldi
410,Ok,Aldi
411,Always  good.,Aldi
412,Excellent,Aldi
413,Fresh clean,Aldi
414,Lovely,Aldi
415,Cheap enough,Aldi
416,Aldi is the Best,Aldi
417,Location and parking,Aldi
418,one stop shop,Aldi
419,Cheap drink,Aldi
420,It's Aldi ☺️,Aldi
421,Nice shop.,Aldi
422,Great shop,Aldi
423,Simple supermarket,Aldi
424,Great value,Aldi
425,It's Aldi.,Aldi
426,Affordable,Aldi
427,Good.,Aldi
428,Freezing!!!,Aldi
429,Its an Aldi,Aldi
430,Great place,Aldi
431,Great,Aldi
432,Was great shopping,Aldi
433,Good,Aldi
434,Good,Aldi
435,Great shop,Aldi
436,Great,Aldi
437,Good,Aldi
438,Great shop,Aldi
439,Good,Aldi
440,Nice shop.,Aldi
441,Ok,Aldi
442,"Michel Verny
Michel Verny
Michel Verny
My Overoverovergod",Aldi
443,"Great store, clean, well-kept, with a wide range of all kinds of goods",Aldi
444,Is a newer Aldi in Dublin with plenty of parking and right on Route 110. The supermarket is clean and has the usual products.,Aldi
445,"I like that it has a variety of seeds, vegan products, they lack more fruit and vegetable foods.",Aldi
446,I really like going here. .. the people who work are very kind...,Aldi
447,At the moment there is a lot of goods and necessary things,Aldi
448,Normal Aldi like everywhere else and much less people than usual,Aldi
449,I like the quality of this chain's goods and the staff at this facility. I like this store.,Aldi
450,"Always fresh products! Good prices!
I recommend!",Aldi
451,Best price super market,Aldi
452,Good stores. Inexpensive and high-quality products.,Aldi
453,The Aldi in Clonee is bigger after the renovation.,Aldi
454,Great supermarket,Aldi
455,"We visit often, but more often we visit Lidl.",Aldi
456,Shop.,Aldi
457,I recommend friendly service,Aldi
458,Not very good,Aldi
459,Not the best quality,Aldi
460,O K!,Aldi
461,#Aldi #Supermarket #Germanfood,Aldi
462,I adore,Aldi
463,Class,Aldi
464,Cheap products,Aldi
465,Okay,Aldi
466,Super,Aldi
467,cheap grocery store,Aldi
468,Cheap,Aldi
469,👍😀 …,Aldi
470,Just another Aldi.,Aldi
471,Go,Aldi
472,cool,Aldi
473,OK,Aldi
474,Closest aldi,Aldi
475,Usual aldi,Aldi
476,Usual Aldi,Aldi
1,"Nice little Lidl has ALOT but slightly on the small side. BREAD, MILK  ALCOHOL, VEG, READY MEALS, SWEETS, CAKES, CARDS, TOYS TOILETRIES ETC really nice staff just giving 4 stars because I know from being in others it's a little small",Aldi
2,"Aldi is fab! Loads of value and fresh choice foods every day. The middle isle section is fantastic with something for everyone from gardening to D.I.Y ,  loads for kiddies , clothes and beauty 😍
Can't get enough love it! 💕 …",Aldi
3,Great shop with great sloths,Aldi
4,"Aldi is our preferred weekly grocery destination due to its diverse product offerings, including cutlery, toys, sheets, gardening tools, and more. Their pricing is more competitive compared to Tesco and Lidl, while maintaining a consistent level of quality. Highly recommend Aldi for your grocery needs.",Aldi
5,Alright but stores are very untidy and hard to find goods. The special offers are hard to find as everything is thrown into the centre isles.,Aldi
6,"I shop at Aldi weekly and generally don’t have much to complain about but lately prices are increasing a lot, food is frequently found to be nearly out of date (or gone) and you have to be so careful with fruits in packages as some are rotten..then today a very rude member of staff (lady with blond, short hair) refused to let my potty training 3 year old into the toilets! You need to have better facilities available for very young, older and pregnant customers, it’s not right.",Aldi
7,"The prices are a bit lower than average. At times the shop looks untidy. Yet there are good deals, so it's worth checking out. In particular I like Gouda and Smoked cheese slices here, tasty and cheap.",Aldi
8,"Good shop. Like it.
This product is cheaper than in other shops.",Aldi
9,Always nice and fresh products,Aldi
10,"I find staff are very nice to there customers and if look for something just ask staff if they have inn, also find there food lovely even dry roast peanuts they are my favorite, also wish make big packets of the h hoops bigger and more in the packet, all should have seafood stir fry in the shop too because myself hubby kids we love stir fry and hope the store do that for everyone who shops in aldl store  all over the country in Ireland and overseas too, so get this message can you reply BK to me Therese McCabe monastery grove enniskerry co Wicklow live in number 48 and hope write BK to me by post, also sent this letter on line do get voucher aldl Bray from u many thanks hope hear from you, Mrs Therese McCabe enniskerry, enjoy the weekend and enjoy the weather",Aldi
11,"Friendly staff, good produce, needs to stock more gluten free and dairy free products!",Aldi
12,Really good selection of food and such. Prices are really amazing. Still cheaper than most cept on bread. Still great Fish Fingers,Aldi
13,"I typically only go here for the middle aisle items and then I might throw in a few extras items. There are bargains to be had!

My main gripe is with the typically overly long checkout queues. I have never seen all the checkouts open at the same time.",Aldi
14,"This is about this coolest place to shop at in Bray, Ireland.",Aldi
15,"Nice shop helpful staff but low rating is regard to the number people they are letting into the shop during level 5 restrictions. With
8000+ daily cases the store thinks it's safe to have near 100+ people in the store. You need to adjust number people go into a store vs what level we are at. 100 around you while 8000+ causes daily are walking around you.",Aldi
16,"All good, clean, well stocked, friendly staff, but need to sort the checkouts , an express or self service possibly card only would be a great time saver .",Aldi
17,"I'd just like to say a huge thank you to Marius on till number 5 for his extremely helpful and lovely manners, we had 5 trolley loads and it didn't phase him in the least.  Apologies to all the other customers at that time, thank you for your patience but it was for a good cause!",Aldi
18,"Good for value for money; but for nothing else at all, in my opinion. Shopping here for me is just pure chore. I'm ,economically speaking, poor but I prefer to shop in Super Value, and there I get a positive buzz and better value, both in quality & price! Yes it means selecting items with near sell by dates expired but even that searching makes for shopping fun.",Aldi
19,Never going to shop in this place again don't know what the policy is on use of bathroom but came across a very rude member of staff said in a rude manner to me toilet not here for public as a person with a couple of medical issues and needed to go to the bathroom I found this very negative and very unhelpful for a big store here in Ireland had to go down to Tesco's to use the bathroom and I will be shopping they're from now on very disappointed in this branch of Aldi's,Aldi
20,"One very rude and confrontational female deputy manager has turned me off aldi bray.
Called adli customer service to log complaint,  many months have passed without reply.
Other staff members I have engaged with since the store opened are friendly, polite and efficient.

STILL NO REPLY FROM ALDI CUSTOMER SERVICE.",Aldi
21,Aldi local to my home. Very popular excellent value.,Aldi
22,"I do my weekly shopping here and find everything I need. Options for vegetarian substitute foods, loads of vegetables and fruit and great prices. Sunday's loads of products are sold out so wouldn't recommend going then. Staff are very helpful and keep the shop tidy and easy to find everything.",Aldi
23,"I'm disgusted with a male member of staff, my elderly mother was shopping there in the bray store on the 8TH JULY an was caught short of needing to pee, she has a hernia that pushes on her bladder and was refused entry into use your toilets, she was embarrassed in having to ask in the first place, but then to be told in front of other customers that toilets are for STAFF ONLY!! she had to leave her shopping in her trolley along with her bags in the store and get a lift off somebody home to use her toilet, she was in agonising pain and afraid she wouldn't make it!! To the AREA MANAGER yous need to look at policies and procedures for pregnant, elderly women in using the toilet while in your store",Aldi
24,Ok .so we know Aldi's is cheaper and sometimes the middle aisles have good bargains. But the trolley dash at the checkout. Do we really need to be like packie Bonner⛹️🤾🤸 . I'm not getting the food for free. …,Aldi
25,"Very short dates on fresh meats,trifles cooked ham and sausages. I came across 4 packs of raw beef out of date by 3+4 days. Stock levels very low, and without a quite a few basics. Person on checkout very unfriendly and abrupt. Aldi has certainly lost its appeal.",Aldi
26,"Small Aldi, good for Groceries but other Aldi items are minimal. The Off Licence section is just for name sake....very few items only.",Aldi
27,Just back from aldi I go few times a week love the specials of fruit and veg it's great help meat prices have risen but can still shop in a budget and get good quality food .always lovely service from staff helpful and friendly,Aldi
28,Accessible and easy to get around. Small though when store gets busy so can feel crowded. Having said that Aldi are very proactive opening extra tills when needed.,Aldi
29,Although there can be a long line to get in mostly between 10am to 5pm after that it's okay to walk in and out without queuing in long lines. Well stocked now with covid19 so plenty to buy without waiting for restocking.,Aldi
30,My shop of choice. Why pay more? The stuff is good and costs a fraction of Dunnes price. Improved choice of ingredients too and healthy ready meals. Thumbs up!,Aldi
31,"Store lovely but just had the rudest male cashier who would not even tell me the total bill after me asking twice because he was too busy trying to get his till closed so he could leave for break. Threw my change on counter had to take my own reciept because this young guy was busy talking to the girl at the other till. Got out to car eggs were broken went back in told him and his reply was ""AND"". I said i will swap them then yeah. Will defo not be back again. Will go to my usual greystones branch where they are alot friendlier.",Aldi
32,"Aldi, is ok if you are looking for a special offer they have in store, not great for a weekly shop as prices have started to creep up.  Staff are  going around up to their eyes doing other stuff, not a great shop",Aldi
33,Aldi sells good quality food. But this particular aldi in Bray always seems to be crowded. You cannot run in and run out quickly unless it's early morning or late evening.,Aldi
34,Congratulations to all the Managerment and Team in Aldi Store 4/6/2019 the store is Clean the food marked well. You can get everything in this store. Thank you Team. I am Scoring the Aldi Store Five Stars.,Aldi
35,Great value and choice my only problem was they didn't have diet coke which I prefer so had to go elsewhere for this,Aldi
36,Just got great value in a toaster (12.99) and a soup maker (39.99) today both with a 3 yr guarantee!,Aldi
37,"Cheaters! This guys are cheating with price! Just been in a store and few articles said one price but later notice the other price on receip: Ladies dressing gown shown price 12.99 actuall price 16.99, beef minace meet shown price 1.99 actuall price 3.49, 6 large egs shown price 1.19 and actual price 1.99. Will never buy again there!",Aldi
38,Love Aldi am there several days a week..cant fault staff always curteous and helpful. And variety of fruit veg and general groceries very good. Plenty of bargains to be had...,Aldi
39,Nice easy going friendly staff. Very clean well packaged shop.,Aldi
40,"Same as all Aldis, great value, and the staff are pleasant! Can't understand why anyone would go elsewhere!",Aldi
41,Well stocked. Checkout staff are friendly. Carpark in is awkward due to shape of site. People park on double yellow lines at entrance.,Aldi
42,Well worth a visit shelfs well stocked very friendly staff and enough for you to get information on all products  price wise excellent if you want products to that are every bit as good as brand named products,Aldi
43,"Some items, esp. Clothes well worth the trip. Overall, not much difference in price to other supermarkets.",Aldi
44,Brillant shop save myself so much on food shopping top quality good.And staff very friendly n helpful.,Aldi
45,Very good store good for wine great prices,Aldi
46,Great store. Some great affordable gadgets Food prices very good and keeping other stores in line. Handy for me also.,Aldi
47,Aldi is my first port of call for most items.,Aldi
48,Great store although find the aisles quite small. Staff on tills are friendly although shop floor could do with a staff presence,Aldi
49,Discount supermarket! Easy layout to follow and good prices. Never any shortage of places to park. And queues at tills are never too long.,Aldi
50,Quality home grown and imported produce that doesn't leave you feeling ripped off like most 'big brand' shopping does. Every little helps indeed.,Aldi
51,As always staff excellent . Don't like the new set up and some of the dates on items not great .,Aldi
52,"Always a nice shopping experience, well stocked, clean and very friendly staff.",Aldi
53,"Every Aldi I've been to was the same very untidy, very little to offer. Your competition  (Lidl ) is to be praised. I'm SORRY but you can do better.",Aldi
54,Great shop for cheaper food. Good quality too. Getting better all the time.,Aldi
55,Aldi fine business staff are always happy and working all the time . Price's very reasonable lots of bargains  in tools for men,Aldi
56,"Great place to shop. I get all my glutin free shopping in aldi and eveything else i need great prices to i always keep going back, well done aldi keep the good work up. Ps great staff",Aldi
57,"ALDI in Boughall Rd Bray is a huge supermarket which follows other ALDI patterns of good food at reasonable price and a bigger variety than its competitor LIDL.  It is cheaper than Centra, Supervalue or Mace.  Clothes are cheap but lower-end range in quality.",Aldi
58,"Great staff, just needs express check- out for the little shopping.",Aldi
59,"Great Supermarket wide selection of regular items. Typical Aldi range, carbon copy of all their stores.",Aldi
60,"Many things, it's very big but the reason of 4 stars is, A lot of people",Aldi
61,"Good food at reasonable prices. Friendly staff, shorter queu at checkout on Tuesday than my usual day Thursday",Aldi
62,Nice shop in good location typical Aldi products in good price :),Aldi
63,Nice location and very big store for the shopping. Sometimes busy,Aldi
64,"Always good. No queue at 11 am today, disinfectant at the entrance. Happy!",Aldi
65,"I have always found parking near the entrance. Prices are reasonable and there is always interesting stuff in their DIY, clothing, gadgets section.",Aldi
66,It is excellent. The staff could not be more helpful. Definitely deserves five stars,Aldi
67,Shelves are always stacked and the food and items they sell are cheap and cheerful! Staff never seem to be too impressed about being there.,Aldi
68,❤️,Aldi
69,Great for family shopping. Staff always very helpful and friendly,Aldi
70,"Great value, friendly and efficient staff,easy to get around and find what you want",Aldi
71,Aldi not enforcing social distancing. Allowing families to shop. Manager said he didn't have the authority to stop this?!!,Aldi
72,Very good choice off products and friendly and helpful staff.,Aldi
73,"Great shop, lovely food and good value too Also the staff are very friendly and helpful",Aldi
74,Great staff and value for money. The staff in particular are so happy and good humour too,Aldi
75,Good shop but wish they would slow down putting your groceries through at cashier. Its manic,Aldi
76,Good store very clean and plenty of tills open to deal with busy crowd when I was there.,Aldi
77,Its aldi. Exactly as youd expect it too be. A recent refurbishment has made it even easier to do the shopping but did take some time to get used too...,Aldi
78,Nice felt friendly feeling in bray Aldi,Aldi
79,A great place to shop. Great staff.  Great value for money,Aldi
80,Unfortunately they didn't have what I wanted. It was sold out but the man assisting me was very helpful and checked the stores for me,Aldi
81,Both Bray and Greystones.no balaclava in stock.on catalogue fr today.Greystones says to keep looking at catalogue and they will be in again.no good to me.,Aldi
82,"Friendly & helpful staff, never too busy to help & always fast checkout service",Aldi
83,Nice clean store. Great sour dough pizza bases. Nice to helles and back beer.,Aldi
84,"Aldi is a great value supermarket. They don't carry as many lines as larger retailers, but what they do have is great value.",Aldi
85,Helpful friendly staff making the effort. Nice products at fair prices.,Aldi
86,Want a great experience.  Shop is way too crowded with items. Hard to navigate.,Aldi
87,Great value and good selection. Avoid at busy times as it can be like a tour through jurassic park.,Aldi
88,Get my regular shop here and the prices never cease to amaze me. The speed of the check out is great too.,Aldi
89,"Dropped a box of beers walking to my car, staff were out very quickly to help clean up the mess and also told me to go get another box free of charge, much appreciated, thank you",Aldi
90,"Great store   , love aldi but wish they had Express check out tills",Aldi
91,Just another grocery shop,Aldi
92,Aldi is great. Good selection of products at a reasonable price. Highly recommend it.,Aldi
93,"Two customers shopping laughing together,  neither wearing a mask , and not one staff member did or said anything,  one you'd think could be under lying issue but the two together...",Aldi
94,"Very polite, friendly staff.. makes shopping here very pleasant",Aldi
95,"Staff is always friendly, very clean. Designated parking spaces for families and wheelchair users",Aldi
96,"Always Friendly Team , Great Service , limited Vegetarian options , Varity of Soya and Almond milk on sale ✔",Aldi
97,Great shop. Very spacious. Staff are nice and helpful,Aldi
98,I dread shopping in aldi.. Especially getting to the check out your shopping is practically thrown at you... Why do I go there because its 5mins from the house!,Aldi
99,Good to shops in .I am 5 mins Walk. The Staff are Nice,Aldi
100,Good value and helpful staff.,Aldi
101,Very easy too shop there and good choice of food and friendly staff,Aldi
102,Nice shop. Well stocked. Great variety to choose from.,Aldi
103,Love the staff so friendly. Wish the store was a bit bigger though,Aldi
104,"Great stuff for an Xmas shop but hate to say it, not enough tills open for the festive season. Two tills open with queues down the aisle.",Aldi
105,so cheap but they do not have many branded items. I recommend Tesco or dunnes stores if you want a fully branded shop,Aldi
106,Aldi have refurbished store in Bray looking great have stocked really well much more variety very pleased,Aldi
107,Excellent throughout,Aldi
108,"Good quality products, quick to get around with few distractions so bill remains low.",Aldi
109,"Always good there when I go shopping, great staff too",Aldi
110,"Almost got everything. Sparkling water is in short supply, otherwise great value.",Aldi
111,"Fab. I love Aldi.all the things and little things idont need .love it the staff are always do helpful, and smile that's what makes it fab.",Aldi
112,"Staff are fab but the plastic situation is out of control. Fruit and veg overly wrapped, needs to be addressed.",Aldi
113,"Great shop, Friendly staff and short queues",Aldi
114,Good selections. Decent car park. Nice staff.,Aldi
115,Enjoy shopping there as it  is less expensive than all other supermarkets and the staff are always very friendly,Aldi
116,"Great for food & weekly specials
Spotlessly clean",Aldi
117,Friendly staff but couldn't buy some of my usual items as the were out if stock,Aldi
118,"I liked this Aldi.  Spacious bright and clean.  Good parking.
Friendly staff.",Aldi
119,Well done to all the staff for keeping the place running so well during the pandemic,Aldi
120,I love shopping here and almost always get the stuff I want,Aldi
121,"Not a bad Aldi, always very busy and quite conveniently located.  Friendly staff",Aldi
122,Low price mean products are full of cheap sugar alternatives and palm oil. Bring in branded items like your counterpart Lidl.,Aldi
123,It's my favourite supermarket,Aldi
124,You need a two euro coin for the trollies...annoyingly the token we keep on keyring to use with all other trollies doesn't work here,Aldi
125,Very good Quick to open checkout when busy,Aldi
126,Great value hard to get parking as it's always busy,Aldi
127,Wondering where you got my phone number. I only gave you my pin number. Please  explain urgently.,Aldi
128,"Cheap and cheerful, good for gluten free products, not enough organic fruit  and veg",Aldi
129,Great store staff.very friendly,Aldi
130,Great staff. Great prices.,Aldi
131,"Nice shop, staff helpful directing us to kevin the carrot",Aldi
132,Great store staff are so friendly and great value for your euro,Aldi
133,Nice branch. Decent car park and only round the corner from me 🙂! …,Aldi
134,The staff are so helpful ..,Aldi
135,"Grand shop, has everything. And the ques move fast enough happy customer",Aldi
136,It's close and could pick up bits you may require they get alot of household goods not always at good value,Aldi
137,Great value goods but I don't think Aldi requires an introduction.,Aldi
138,My number one place in Greystones to shop .. Great staff,Aldi
139,Although it has had an update recently it still lacks something,Aldi
140,I like Aldi but when you get to the check out it's always packed and never enough tills open.,Aldi
141,Very frendly staff and good value for money,Aldi
142,Coulx leave less than one ....Left waiting for checkout staff to let disabled child use toilet he peed himself and I was left unable to shop,Aldi
143,Very good staff and the food is magic i love the mince pies,Aldi
144,Careful buying your fruit especially if its packed goes rotten after 2 days,Aldi
145,"Large with friendly staff, bus stops nearby and ample parking",Aldi
146,Staff so nice place well stocked,Aldi
147,Easy to navigate the aisles and fast courteous and efficient on the tills.,Aldi
148,Good clean and we'll staffed shop,Aldi
149,Traffic light system in place but didn't have to wait. 🙂 …,Aldi
150,"Good store, not enough variety on branded items",Aldi
151,"Safe shopping, great staff, BEST prices, best quality.",Aldi
152,Great bargains. Very nice staff,Aldi
153,Well stocked. Very efficient cjeck-out staff.,Aldi
154,"Managers on floor packing out not very helpful when I was looking 5 several items I couldn't find, girl on checkout  named Veronica very friendly",Aldi
155,"Good value for money, great customer service.",Aldi
156,Great big aldi can be very busy at times but brilliant,Aldi
157,Great store with very friendly staff..,Aldi
158,Super friendly staff,Aldi
159,All ways a pleasure clear cheap  and well stocked,Aldi
160,Good since it's been rearranged. Keep an eye on the use by dates though.,Aldi
161,"The same as nearly every ALDI, which means good value for money and friendly staff.",Aldi
162,"Good prices.
Fast check
Various  products",Aldi
163,"Great value, high quality goods, plenty of parking",Aldi
164,Aldi in competition with Tesco. Unfortunately their PRODUCT is not good quality but a bit cheaper. Try some yes/No questions.,Aldi
165,Not as good as it used to be. Store in Bray better.,Aldi
166,Have everything u need at a great price,Aldi
167,Busiest food store I have been in so far.,Aldi
168,Very good veriety of stock no complaints,Aldi
169,Aldi is a very good store with friendly staff willing to help.,Aldi
170,Nice supermarket. Price per value excellent.,Aldi
171,Great and nice staff and very good offer,Aldi
172,sensational own brand Rose from Provence.,Aldi
173,Nice helpful staff,Aldi
174,"Great shop and fantastic staff, love the products",Aldi
175,Excellent value for your money. Every day if the week.,Aldi
176,Always better quality and price than the others.,Aldi
177,"Great supermarket, always stocked well & friendly, helpful staff",Aldi
178,What can you say everything at a good price.,Aldi
179,Great selection of flowers staff very friendly,Aldi
180,Lovely shop loads of food and much more,Aldi
181,Very quick  no messing around  job  done  in and out,Aldi
182,Very safe to walk around and have a look,Aldi
183,Great staff and good choice of groceries,Aldi
184,Great quality food at great value pricex,Aldi
185,Top prices top staff Quailty produce... All-round super supermarket,Aldi
186,They r very good and helpful luv them,Aldi
187,Love aldi staff are so helpful.,Aldi
188,Great value for money! Big selection of meats,Aldi
189,"Could not ask any one        or could.not.find my.item iwill say its ,2 week s .last visit",Aldi
190,Some staff have no manners and rarely have all checkouts open,Aldi
191,Easy parking and always good for a quick visit.,Aldi
192,"Smallish ALDI, the one in Greystones seems better stocked .",Aldi
193,Great store. Nice and handy,Aldi
194,"Great store , staff friendly",Aldi
195,There prices have risen on alot of things and veg and fruit is just not up to par,Aldi
196,Lovely and a place worth going for  shopoing,Aldi
197,Great value for money 💰 …,Aldi
198,Fav. Always.,Aldi
199,Very good,Aldi
200,Its Aldi same as all the others cheap and cheerful.,Aldi
201,"Good veggie food, good value in chocolate etc",Aldi
202,Love the shop can find anything I want in this shop!!!!,Aldi
203,Lovely staff and great value.,Aldi
204,Nice discount supermarket. Good if you are on the budget.,Aldi
205,Great variety of food 👌 …,Aldi
206,Very good. Great bargains.,Aldi
207,Very good & easy to shop.,Aldi
208,Cheap and great staff,Aldi
209,"Decent Aldi,  we'll stocked and good value as always.",Aldi
210,Excellent shop...and keto friendly options!,Aldi
211,Great staff and cheap alochol .....,Aldi
212,Lovely enjoy talk around store,Aldi
213,All the isles are very bunched but everything is cheap and of merchinable quality,Aldi
214,Best peanut butter of all of the supermarkets,Aldi
215,Good supermarket. Not over priced.,Aldi
216,Great deals and plenty to buy,Aldi
217,Great prices and lovely staff,Aldi
218,To my amaze I couldn't find pasta.... For the rest is ok. ALDI,Aldi
219,Greatest staff of all the aldis I've been in,Aldi
220,"Good value,  friendly staff",Aldi
221,Friendly staff great value,Aldi
222,Well stocked today. Lots of Irish produce.,Aldi
223,Clean and easy to find what you're looking for,Aldi
224,"Spend a little, drink a lot. Every little helps Staff work hard.",Aldi
225,"Great food, prices, and service.",Aldi
226,Good value for money,Aldi
227,"Good shop, lots of parking.",Aldi
228,Swift and professional as always. Even with the pandemic restrictions 🤙🏻 …,Aldi
229,The general Aldi style and good staff.,Aldi
230,Great aldi. Really helpful staff,Aldi
231,I love it,Aldi
232,"Aldi bray, have the most amazing friendly staff .",Aldi
233,Good standard and fair prices,Aldi
234,Well laid out and decent selction,Aldi
235,Great value for basic groceries,Aldi
236,Good staff and prices,Aldi
237,Good price good stuff,Aldi
238,Very good and cheap prices,Aldi
239,very big but small choice,Aldi
240,"Great, my favourite supermarket in Bray.",Aldi
241,Very good place to visit,Aldi
242,Great products and prices,Aldi
243,Great value..good wine,Aldi
244,Superb,Aldi
245,It's Aldi. That's all that you need to know.,Aldi
246,Cheap shop near home. You allmost get everything you need.,Aldi
247,Good service 👍👍 good store …,Aldi
248,"Just another supermarket clone,  same all over Europe. Functional.",Aldi
249,Good quality at the right price,Aldi
250,Run of the mill standard Aldi which is always good.,Aldi
251,Pleasant staff. Free parking.,Aldi
252,A lot of empty shelves on 1st June  at 17.30,Aldi
253,Great place to meet cheapskates,Aldi
254,Good Store for grocery and general shopping,Aldi
255,Baskets very dirty and not cleaned,Aldi
256,"Love Aldis prices, produce and products.",Aldi
257,I love shopping in ALDI cheap cheerful,Aldi
258,great bright place great selection,Aldi
259,Fast friendly service,Aldi
260,Always packed and always out of stock,Aldi
261,Nothing special. Just a normal Aldi store,Aldi
262,Nice stock.nice location in bray,Aldi
263,Great parking  lots of spaces,Aldi
264,Nice  place shopping  cheap,Aldi
265,Aldi was good. Groceries cheap.,Aldi
266,I don't like grocery shops!,Aldi
267,"It's Aldi, the same as every other Aldi",Aldi
268,Better of the two discounters here,Aldi
269,Please talk English when I getting check out,Aldi
270,"Helpful staff, lovely produce",Aldi
271,Good selection of food,Aldi
272,The best grocery prices,Aldi
273,Lovely new fit out,Aldi
274,The best price in Bray.,Aldi
275,"It was alright , a bit small",Aldi
276,Great helpful staff.,Aldi
277,"Bit untidy, but good value.",Aldi
278,Best value supermarket around,Aldi
279,Very busy at afternoon hours.,Aldi
280,Good quality at a good price,Aldi
281,"loads of parking, friendly staff.",Aldi
282,Always good prices,Aldi
283,"Good, medium size store",Aldi
284,Yes i would take picter,Aldi
285,Good value shopping.,Aldi
286,Best place to shop in Bray,Aldi
287,Needs a drive thru,Aldi
288,All you need in one store.,Aldi
289,Not expensive shop,Aldi
290,Good  place for shopping.,Aldi
291,Lovely choice and chocolate,Aldi
292,It's a German supermarket enough said,Aldi
293,Best co from Germany,Aldi
294,Good local shop,Aldi
295,"Standard Aldi, nothing remarkable.",Aldi
296,Very good,Aldi
297,Quite pleased with the service,Aldi
298,My neck name is aud,Aldi
299,Do  most  of my shopping.,Aldi
300,Had everything I went for.,Aldi
301,Rude staff avoid,Aldi
302,A great selections,Aldi
303,Dogs love the grub,Aldi
304,Great staff .,Aldi
305,Very friendly staff,Aldi
306,Great shop.,Aldi
307,Great great value,Aldi
308,Lovely staff.,Aldi
309,Grt shop,Aldi
310,Great offers,Aldi
311,Good discount shopping,Aldi
312,Great prices,Aldi
313,Great deals,Aldi
314,no ambo,Aldi
315,Good products.,Aldi
316,My favourite store,Aldi
317,Good prices,Aldi
318,It's no Lidl,Aldi
319,They are not helpful,Aldi
320,Not a long wait,Aldi
321,Everything I needed as usual,Aldi
322,Amazing prices,Aldi
323,Good and cheap,Aldi
324,Great products,Aldi
325,Good to have in Bray,Aldi
326,Great staff,Aldi
327,In and out in five minutes,Aldi
328,Good staff,Aldi
329,Super has always,Aldi
330,Good price and quality,Aldi
331,Nice,Aldi
332,Great store,Aldi
333,All the ALDI you need,Aldi
334,Good bargins,Aldi
335,Ok,Aldi
336,Always good,Aldi
337,Love it,Aldi
338,Good place to shop,Aldi
339,Good for pocket,Aldi
340,Good,Aldi
341,Great spot,Aldi
342,Amasing,Aldi
343,Great bargains,Aldi
344,Ok,Aldi
345,Love Aldi's,Aldi
346,Love is shop,Aldi
347,Excellent,Aldi
348,Very good,Aldi
349,Very cheaper,Aldi
350,Nice,Aldi
351,Five stars,Aldi
352,Super,Aldi
353,Fab refurbishment,Aldi
354,Lots of variety,Aldi
355,Wow,Aldi
356,Nice supermarket,Aldi
357,Shopping destination always,Aldi
358,Shopping,Aldi
359,Clean,Aldi
360,As expected,Aldi
361,"Busy, busy busy.",Aldi
362,Great shopping,Aldi
363,Cheap stuff .,Aldi
364,It's an Aldi,Aldi
365,Cheap store's,Aldi
366,Great prices,Aldi
367,Great value,Aldi
368,Impressive,Aldi
369,Good value,Aldi
370,Love it,Aldi
371,Good,Aldi
372,Great store,Aldi
373,Very good.,Aldi
374,Great value,Aldi
375,Super,Aldi
376,Very good,Aldi
377,Great value,Aldi
378,Very good,Aldi
379,Good prices,Aldi
380,Good value,Aldi
